borough,neighborhood,listing_count,month,real_avg_occupancy_rate,neighborhood_seasonality_amplitude_weight,SIMULATED_price_seasonal_index,data_type
Brooklyn,Gowanus,50,Jul,0.629,0.5782,0.9483,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gowanus,50,Aug,0.3697,0.5782,0.9305,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gowanus,50,Sep,0.3907,0.5782,1.1449,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gowanus,50,Oct,0.3981,0.5782,1.1079,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gowanus,50,Nov,0.2767,0.5782,1.0623,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gowanus,50,Dec,0.3806,0.5782,1.1135,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gravesend,19,Jan,0.2632,0.6496,0.8269,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gravesend,19,Feb,0.1579,0.6496,0.8144,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gravesend,19,Mar,0.3973,0.6496,0.9288,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gravesend,19,Apr,0.5263,0.6496,0.996,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gravesend,19,May,0.5263,0.6496,1.0557,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gravesend,19,Jun,0.6509,0.6496,1.033,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gravesend,19,Jul,0.7368,0.6496,0.9419,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gravesend,19,Aug,0.6486,0.6496,0.922,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gravesend,19,Sep,0.3719,0.6496,1.1628,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gravesend,19,Oct,0.1986,0.6496,1.1212,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gravesend,19,Nov,0.1579,0.6496,1.07,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Gravesend,19,Dec,0.2122,0.6496,1.1275,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Greenpoint,98,Jan,0.4072,0.5608,0.8506,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Greenpoint,98,Feb,0.4136,0.5608,0.8398,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Greenpoint,98,Mar,0.525,0.5608,0.9385,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Greenpoint,98,Apr,0.5731,0.5608,0.9965,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Greenpoint,98,May,0.4306,0.5608,1.0481,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Greenpoint,98,Jun,0.5861,0.5608,1.0285,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Greenpoint,98,Jul,0.5385,0.5608,0.9498,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Greenpoint,98,Aug,0.4068,0.5608,0.9326,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Greenpoint,98,Sep,0.4177,0.5608,1.1405,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Greenpoint,98,Oct,0.3687,0.5608,1.1046,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Greenpoint,98,Nov,0.2677,0.5608,1.0604,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Greenpoint,98,Dec,0.3943,0.5608,1.11,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Kensington,19,Jan,0.1511,0.665,0.8228,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Kensington,19,Feb,0.1429,0.665,0.81,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Kensington,19,Mar,0.3565,0.665,0.9271,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Kensington,19,Apr,0.5263,0.665,0.9959,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Kensington,19,May,0.5263,0.665,1.0571,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Kensington,19,Jun,0.6474,0.665,1.0338,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Kensington,19,Jul,0.4295,0.665,0.9405,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Kensington,19,Aug,0.2224,0.665,0.9201,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Kensington,19,Sep,0.2368,0.665,1.1666,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Kensington,19,Oct,0.2071,0.665,1.1241,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Kensington,19,Nov,0.1667,0.665,1.0716,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Kensington,19,Dec,0.1375,0.665,1.1305,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Manhattan Beach,3,Jan,0.6667,0.5419,0.8556,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Manhattan Beach,3,Feb,0.6667,0.5419,0.8451,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Manhattan Beach,3,Mar,0.6667,0.5419,0.9406,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Manhattan Beach,3,Apr,0.6667,0.5419,0.9966,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Manhattan Beach,3,May,0.6667,0.5419,1.0465,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Manhattan Beach,3,Jun,0.7445,0.5419,1.0275,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Manhattan Beach,3,Jul,0.5591,0.5419,0.9515,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Manhattan Beach,3,Aug,0.3871,0.5419,0.9349,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Manhattan Beach,3,Sep,0.6222,0.5419,1.1358,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Manhattan Beach,3,Oct,0.6667,0.5419,1.1011,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Manhattan Beach,3,Nov,0.6667,0.5419,1.0584,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Manhattan Beach,3,Dec,0.5591,0.5419,1.1063,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Midwood,19,Jan,0.309,0.6407,0.8293,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Midwood,19,Feb,0.3158,0.6407,0.8169,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Midwood,19,Mar,0.3837,0.6407,0.9298,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Midwood,19,Apr,0.4351,0.6407,0.996,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Midwood,19,May,0.4211,0.6407,1.055,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Midwood,19,Jun,0.6491,0.6407,1.0325,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Midwood,19,Jul,0.6519,0.6407,0.9427,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Midwood,19,Aug,0.4058,0.6407,0.923,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Midwood,19,Sep,0.3,0.6407,1.1605,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Midwood,19,Oct,0.2139,0.6407,1.1195,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Midwood,19,Nov,0.0123,0.6407,1.069,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Midwood,19,Dec,0.2513,0.6407,1.1257,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Mill Basin,2,Jan,0.0,1.283,0.6581,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Mill Basin,2,Feb,0.0,1.283,0.6334,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Mill Basin,2,Mar,0.0,1.283,0.8594,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Mill Basin,2,Apr,0.0,1.283,0.992,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Mill Basin,2,May,0.0,1.283,1.1101,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Mill Basin,2,Jun,0.1834,1.283,1.0651,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Mill Basin,2,Jul,0.0162,1.283,0.8852,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Mill Basin,2,Aug,0.0,1.283,0.8459,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Mill Basin,2,Sep,0.0,1.283,1.3215,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Mill Basin,2,Oct,0.0,1.283,1.2394,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Mill Basin,2,Nov,0.0333,1.283,1.1382,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Mill Basin,2,Dec,0.0,1.283,1.2518,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Navy Yard,2,Jan,0.7419,0.5616,0.8503,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Navy Yard,2,Feb,0.5,0.5616,0.8395,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Navy Yard,2,Mar,0.5,0.5616,0.9384,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Navy Yard,2,Apr,0.5,0.5616,0.9965,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Navy Yard,2,May,0.5,0.5616,1.0482,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Navy Yard,2,Jun,0.7167,0.5616,1.0285,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Navy Yard,2,Jul,0.7903,0.5616,0.9498,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Navy Yard,2,Aug,0.7742,0.5616,0.9325,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Navy Yard,2,Sep,0.5666,0.5616,1.1407,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Navy Yard,2,Oct,0.6935,0.5616,1.1048,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Navy Yard,2,Nov,0.5,0.5616,1.0605,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Navy Yard,2,Dec,0.8387,0.5616,1.1102,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Park Slope,80,Jan,0.2936,0.5807,0.8453,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Park Slope,80,Feb,0.2777,0.5807,0.8341,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Park Slope,80,Mar,0.3984,0.5807,0.9363,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Park Slope,80,Apr,0.4838,0.5807,0.9964,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Park Slope,80,May,0.4823,0.5807,1.0498,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Park Slope,80,Jun,0.6392,0.5807,1.0295,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Park Slope,80,Jul,0.7206,0.5807,0.9481,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Park Slope,80,Aug,0.6048,0.5807,0.9302,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Park Slope,80,Sep,0.6108,0.5807,1.1455,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Park Slope,80,Oct,0.5621,0.5807,1.1083,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Park Slope,80,Nov,0.4621,0.5807,1.0625,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Park Slope,80,Dec,0.3964,0.5807,1.1139,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect Heights,32,Jan,0.3468,0.573,0.8473,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect Heights,32,Feb,0.3739,0.573,0.8362,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect Heights,32,Mar,0.4163,0.573,0.9372,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect Heights,32,Apr,0.4375,0.573,0.9964,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect Heights,32,May,0.4688,0.573,1.0492,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect Heights,32,Jun,0.6552,0.573,1.0291,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect Heights,32,Jul,0.7026,0.573,0.9487,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect Heights,32,Aug,0.3931,0.573,0.9312,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect Heights,32,Sep,0.4281,0.573,1.1436,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect Heights,32,Oct,0.4808,0.573,1.1069,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect Heights,32,Nov,0.3365,0.573,1.0617,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect Heights,32,Dec,0.3952,0.573,1.1125,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect-Lefferts Gardens,82,Jan,0.2887,0.5971,0.8409,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect-Lefferts Gardens,82,Feb,0.3066,0.5971,0.8294,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect-Lefferts Gardens,82,Mar,0.3989,0.5971,0.9346,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect-Lefferts Gardens,82,Apr,0.439,0.5971,0.9963,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect-Lefferts Gardens,82,May,0.439,0.5971,1.0512,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect-Lefferts Gardens,82,Jun,0.6358,0.5971,1.0303,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect-Lefferts Gardens,82,Jul,0.6168,0.5971,0.9466,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect-Lefferts Gardens,82,Aug,0.3619,0.5971,0.9283,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect-Lefferts Gardens,82,Sep,0.3382,0.5971,1.1496,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect-Lefferts Gardens,82,Oct,0.3061,0.5971,1.1114,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect-Lefferts Gardens,82,Nov,0.2398,0.5971,1.0643,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Prospect-Lefferts Gardens,82,Dec,0.2557,0.5971,1.1172,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Red Hook,13,Jan,0.4169,0.6139,0.8364,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Red Hook,13,Feb,0.3077,0.6139,0.8246,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Red Hook,13,Mar,0.4566,0.6139,0.9327,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Red Hook,13,Apr,0.4769,0.6139,0.9962,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Red Hook,13,May,0.4615,0.6139,1.0527,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Red Hook,13,Jun,0.6897,0.6139,1.0312,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Red Hook,13,Jul,0.6526,0.6139,0.9451,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Red Hook,13,Aug,0.5732,0.6139,0.9262,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Red Hook,13,Sep,0.3282,0.6139,1.1538,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Red Hook,13,Oct,0.2258,0.6139,1.1146,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Red Hook,13,Nov,0.1385,0.6139,1.0661,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Red Hook,13,Dec,0.3251,0.6139,1.1205,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sea Gate,14,Jan,0.1889,0.7575,0.7981,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sea Gate,14,Feb,0.1735,0.7575,0.7835,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sea Gate,14,Mar,0.1912,0.7575,0.917,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sea Gate,14,Apr,0.2143,0.7575,0.9953,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sea Gate,14,May,0.2143,0.7575,1.065,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sea Gate,14,Jun,0.4095,0.7575,1.0384,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sea Gate,14,Jul,0.3871,0.7575,0.9322,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sea Gate,14,Aug,0.1429,0.7575,0.909,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sea Gate,14,Sep,0.0,0.7575,1.1898,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sea Gate,14,Oct,0.0,0.7575,1.1413,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sea Gate,14,Nov,0.0,0.7575,1.0816,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sea Gate,14,Dec,0.0,0.7575,1.1486,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sheepshead Bay,32,Jan,0.1613,0.6178,0.8354,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sheepshead Bay,32,Feb,0.1239,0.6178,0.8235,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sheepshead Bay,32,Mar,0.2399,0.6178,0.9323,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sheepshead Bay,32,Apr,0.325,0.6178,0.9962,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sheepshead Bay,32,May,0.3397,0.6178,1.053,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sheepshead Bay,32,Jun,0.4729,0.6178,1.0314,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sheepshead Bay,32,Jul,0.4768,0.6178,0.9447,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sheepshead Bay,32,Aug,0.4133,0.6178,0.9258,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sheepshead Bay,32,Sep,0.3208,0.6178,1.1548,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sheepshead Bay,32,Oct,0.2419,0.6178,1.1153,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sheepshead Bay,32,Nov,0.1833,0.6178,1.0665,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sheepshead Bay,32,Dec,0.2036,0.6178,1.1212,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,South Slope,38,Jan,0.298,0.5846,0.8442,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,South Slope,38,Feb,0.2895,0.5846,0.8329,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,South Slope,38,Mar,0.4185,0.5846,0.9359,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,South Slope,38,Apr,0.5289,0.5846,0.9964,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,South Slope,38,May,0.5076,0.5846,1.0502,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,South Slope,38,Jun,0.6658,0.5846,1.0297,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,South Slope,38,Jul,0.7267,0.5846,0.9477,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,South Slope,38,Aug,0.5475,0.5846,0.9298,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,South Slope,38,Sep,0.4219,0.5846,1.1465,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,South Slope,38,Oct,0.483,0.5846,1.1091,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,South Slope,38,Nov,0.3904,0.5846,1.063,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,South Slope,38,Dec,0.3362,0.5846,1.1147,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sunset Park,104,Jan,0.3418,0.5829,0.8447,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sunset Park,104,Feb,0.3201,0.5829,0.8334,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sunset Park,104,Mar,0.4615,0.5829,0.9361,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sunset Park,104,Apr,0.5253,0.5829,0.9964,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sunset Park,104,May,0.5251,0.5829,1.05,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sunset Park,104,Jun,0.6718,0.5829,1.0296,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sunset Park,104,Jul,0.6585,0.5829,0.9479,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sunset Park,104,Aug,0.3781,0.5829,0.93,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sunset Park,104,Sep,0.3635,0.5829,1.146,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sunset Park,104,Oct,0.3797,0.5829,1.1088,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sunset Park,104,Nov,0.3032,0.5829,1.0628,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Sunset Park,104,Dec,0.3735,0.5829,1.1144,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Vinegar Hill,8,Jan,0.0685,0.779,0.7924,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Vinegar Hill,8,Feb,0.0,0.779,0.7774,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Vinegar Hill,8,Mar,0.0,0.779,0.9146,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Vinegar Hill,8,Apr,0.125,0.779,0.9952,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Vinegar Hill,8,May,0.125,0.779,1.0668,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Vinegar Hill,8,Jun,0.4417,0.779,1.0395,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Vinegar Hill,8,Jul,0.6774,0.779,0.9303,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Vinegar Hill,8,Aug,0.3629,0.779,0.9064,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Vinegar Hill,8,Sep,0.3708,0.779,1.1952,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Vinegar Hill,8,Oct,0.1532,0.779,1.1453,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Vinegar Hill,8,Nov,0.125,0.779,1.0839,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Vinegar Hill,8,Dec,0.1048,0.779,1.1529,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Williamsburg,359,Jan,0.3713,0.561,0.8505,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Williamsburg,359,Feb,0.3575,0.561,0.8397,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Williamsburg,359,Mar,0.4229,0.561,0.9385,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Williamsburg,359,Apr,0.4677,0.561,0.9965,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Williamsburg,359,May,0.4644,0.561,1.0481,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Williamsburg,359,Jun,0.6732,0.561,1.0285,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Williamsburg,359,Jul,0.6561,0.561,0.9498,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Williamsburg,359,Aug,0.4716,0.561,0.9326,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Williamsburg,359,Sep,0.5257,0.561,1.1406,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Williamsburg,359,Oct,0.5085,0.561,1.1047,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Williamsburg,359,Nov,0.4061,0.561,1.0604,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Williamsburg,359,Dec,0.4086,0.561,1.1101,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Windsor Terrace,22,Jan,0.3871,0.5647,0.8495,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Windsor Terrace,22,Feb,0.3766,0.5647,0.8386,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Windsor Terrace,22,Mar,0.4252,0.5647,0.9381,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Windsor Terrace,22,Apr,0.4455,0.5647,0.9965,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Windsor Terrace,22,May,0.4311,0.5647,1.0485,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Windsor Terrace,22,Jun,0.6515,0.5647,1.0287,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Windsor Terrace,22,Jul,0.6056,0.5647,0.9495,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Windsor Terrace,22,Aug,0.368,0.5647,0.9322,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Windsor Terrace,22,Sep,0.4348,0.5647,1.1415,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Windsor Terrace,22,Oct,0.39,0.5647,1.1054,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Windsor Terrace,22,Nov,0.3348,0.5647,1.0608,SIMULATED_PROOF_OF_CONCEPT
Brooklyn,Windsor Terrace,22,Dec,0.3592,0.5647,1.1108,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Battery Park City,2,Jan,0.0,0.8413,0.7758,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Battery Park City,2,Feb,0.0,0.8413,0.7596,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Battery Park City,2,Mar,0.0,0.8413,0.9078,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Battery Park City,2,Apr,0.0,0.8413,0.9948,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Battery Park City,2,May,0.0,0.8413,1.0722,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Battery Park City,2,Jun,0.6166,0.8413,1.0427,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Battery Park City,2,Jul,1.0,0.8413,0.9247,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Battery Park City,2,Aug,0.2258,0.8413,0.8989,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Battery Park City,2,Sep,0.7833,0.8413,1.2108,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Battery Park City,2,Oct,0.3548,0.8413,1.157,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Battery Park City,2,Nov,0.2666,0.8413,1.0906,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Battery Park City,2,Dec,0.2258,0.8413,1.1651,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Chelsea,280,Jan,0.2529,0.5967,0.841,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Chelsea,280,Feb,0.2474,0.5967,0.8295,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Chelsea,280,Mar,0.3013,0.5967,0.9346,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Chelsea,280,Apr,0.364,0.5967,0.9963,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Chelsea,280,May,0.3772,0.5967,1.0512,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Chelsea,280,Jun,0.6079,0.5967,1.0303,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Chelsea,280,Jul,0.7001,0.5967,0.9466,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Chelsea,280,Aug,0.4601,0.5967,0.9283,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Chelsea,280,Sep,0.4876,0.5967,1.1495,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Chelsea,280,Oct,0.4596,0.5967,1.1113,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Chelsea,280,Nov,0.3375,0.5967,1.0643,SIMULATED_PROOF_OF_CONCEPT
Manhattan,Chelsea,280,Dec,0.3488,0.5967,1.1171,SIMULATED_PROOF_OF_CONCEPT
