listing_id,host_tier_x,market_segment_x,cohort_key,match_method,n_peers,n_high_performers,peer_support_score,my_occupancy_days,peer_high_occupancy_days,occupancy_gap_days,missing_amenities_vs_peers,n_missing_amenities,listing_name,listing_url,borough,neighborhood,room_type,property_type,host_tier_y,market_segment_y,actual_price_usd,predicted_fair_price_usd,prediction_sd_usd,prediction_uncertainty_pct,confidence_score,confidence_level,residual_usd,residual_pct_of_fair,pricing_signal,overall_recommendation_confidence
45463342,Enterprise,monthly,Manhattan | Entire home/apt | small | monthly | Enterprise,host_tier_exact_cohort,553,238,100.0,120.0,214.0,94.0,(none),0,The Lexy VIII • Vibe 8645,https://www.airbnb.com/rooms/45463342,Manhattan,Kips Bay,Entire home/apt,Entire rental unit,Enterprise,monthly,211.89,212.05,47.94,0.2261,59.3,Medium,-0.16,-0.0008,Within 10% of model benchmark,73.5
45773573,Individual,monthly,Manhattan | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,251,122,100.0,62.0,219.7,157.7,wifi,1,Artsy Studio for music lovers @UES Whiteglove Bld,https://www.airbnb.com/rooms/45773573,Manhattan,Upper East Side,Entire home/apt,Entire condo,Individual,monthly,181.95,269.75,60.84,0.2255,61.6,Medium,-87.8,-0.3255,Below model benchmark (review price),75.0
45783672,Individual,monthly,Brooklyn | Entire home/apt | medium | monthly | Individual,host_tier_exact_cohort,278,124,100.0,255.0,216.1,-38.9,iron,1,"Gorgeous, Renovated Garden Apt with Parking",https://www.airbnb.com/rooms/45783672,Brooklyn,East Flatbush,Entire home/apt,Entire rental unit,Individual,monthly,130.6,124.52,28.06,0.2254,62.6,Medium,6.08,0.0488,Within 10% of model benchmark,75.7
45483048,Enterprise,monthly,Manhattan | Entire home/apt | small | monthly | Enterprise,host_tier_exact_cohort,553,238,100.0,60.0,214.0,154.0,hangers; essentials; dishes_and_silverware; microwave; cooking_basics,5,433 West 53-Furnished Studio in Midtown West,https://www.airbnb.com/rooms/45483048,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Enterprise,monthly,138.3,162.56,36.14,0.2223,81.1,High,-24.26,-0.1492,Below model benchmark (review price),87.7
43785452,Individual,monthly,Brooklyn | Entire home/apt | large | monthly | Individual,host_tier_exact_cohort,109,39,100.0,180.0,224.2,44.2,hangers; bed_linens; microwave,3,"Modern Condo Next To Domino Park, City Views",https://www.airbnb.com/rooms/43785452,Brooklyn,Williamsburg,Entire home/apt,Entire condo,Individual,monthly,452.7,408.91,92.54,0.2263,57.9,Medium,43.79,0.1071,Above model benchmark (review price),72.6
45503836,Small-Multi,monthly,Queens | Entire home/apt | small | monthly | Small-Multi,host_tier_exact_cohort,58,19,100.0,180.0,203.7,23.7,wifi; carbon_monoxide_alarm; iron; microwave; dedicated_workspace,5,"Eve’s home away, close to JFK&UBS Arena",https://www.airbnb.com/rooms/45503836,Queens,Cambria Heights,Entire home/apt,Entire home,Small-Multi,monthly,77.4,102.49,25.39,0.2477,25.3,Low,-25.09,-0.2448,Below model benchmark (review price),51.4
45505206,Small-Multi,monthly,Brooklyn | Entire home/apt | medium | monthly | Small-Multi,host_tier_exact_cohort,161,53,100.0,180.0,223.3,43.3,dedicated_workspace,1,Bright & Modern Live/Work Stay in West Bed Stuy,https://www.airbnb.com/rooms/45505206,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,Small-Multi,monthly,211.13,143.4,31.76,0.2215,88.4,High,67.73,0.4724,Above model benchmark (review price),92.5
45527090,Individual,short_stay,Brooklyn | Private room | small | short_stay | Individual,host_tier_exact_cohort,432,264,100.0,255.0,255.0,0.0,(none),0,Comfy Quiet Retreat: 1 BR & 1 Pvt Bathroom,https://www.airbnb.com/rooms/45527090,Brooklyn,South Slope,Private room,Private room in townhouse,Individual,short_stay,349.5,416.35,124.08,0.298,25.0,Low,-66.85,-0.1606,Below model benchmark (review price),51.2
45527936,Individual,short_stay,Brooklyn | Private room | small | short_stay | Individual,host_tier_exact_cohort,432,264,100.0,255.0,255.0,0.0,wifi; hangers; kitchen; bed_linens; hair_dryer; iron; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; shampoo,12,Modern guest suite near subway & JFK,https://www.airbnb.com/rooms/45527936,Brooklyn,East New York,Private room,Private room in rental unit,Individual,short_stay,177.0,117.1,32.15,0.2746,61.1,Medium,59.9,0.5115,Above model benchmark (review price),74.7
45530370,Mid-Multi,short_stay,Manhattan | Private room | medium | short_stay | Mid-Multi,host_tier_exact_cohort,90,30,100.0,64.0,254.6,190.6,bed_linens; air_conditioning,2,Superior Double Room with City View,https://www.airbnb.com/rooms/45530370,Manhattan,Financial District,Private room,Room in hotel,Mid-Multi,short_stay,407.0,430.64,117.14,0.272,70.4,Medium,-23.64,-0.0549,Within 10% of model benchmark,80.8
45797302,Enterprise,monthly,Queens | Private room | small | monthly | Enterprise,host_tier_exact_cohort,144,77,100.0,180.0,177.9,-2.1,(none),0,"Room in 3BR/1.5BA, 6min Roosevelt Ave Jackson Hts",https://www.airbnb.com/rooms/45797302,Queens,Woodside,Private room,Private room in townhouse,Enterprise,monthly,57.57,75.48,17.67,0.2341,36.1,Low,-17.91,-0.2372,Below model benchmark (review price),58.5
45809231,Individual,short_stay,Queens | Private room | small | short_stay | Individual,host_tier_exact_cohort,215,132,100.0,255.0,255.0,0.0,kitchen; cooking_basics; dedicated_workspace,3,Economy Pied-à-terre,https://www.airbnb.com/rooms/45809231,Queens,Astoria,Private room,Private room in rental unit,Individual,short_stay,144.93,199.93,54.9,0.2746,61.0,Medium,-55.0,-0.2751,Below model benchmark (review price),74.6
45813469,Individual,monthly,Queens | Entire home/apt | medium | monthly | Individual,host_tier_exact_cohort,83,34,100.0,60.0,212.9,152.9,smoke_alarm; carbon_monoxide_alarm; hot_water; essentials; shampoo; fire_extinguisher,6,"Modern 1BR, Rockaway Beach w/Parking/W&D/Wi-Fi",https://www.airbnb.com/rooms/45813469,Queens,Belle Harbor,Entire home/apt,Entire rental unit,Individual,monthly,192.19,208.48,57.69,0.2767,20.6,Low,-16.29,-0.0781,Within 10% of model benchmark,48.4
45815060,Mid-Multi,monthly,Brooklyn | Private room | medium | monthly,base_exact_cohort,27,14,64.4,120.0,132.9,12.9,carbon_monoxide_alarm; bed_linens; hair_dryer; iron; microwave; refrigerator; dedicated_workspace; fire_extinguisher,8,"Great big room in Brooklyn, big space",https://www.airbnb.com/rooms/45815060,Brooklyn,Cypress Hills,Private room,Private room in home,Mid-Multi,monthly,49.8,48.21,11.21,0.2325,39.1,Low,1.59,0.0331,Within 10% of model benchmark,48.0
43806992,Individual,monthly,Queens | Private room | small | monthly | Individual,host_tier_exact_cohort,63,24,100.0,62.0,208.1,146.1,microwave; cooking_basics; shampoo,3,BEAUTIFUL COLONIAL BEDROOM CLOSE TO MANHATTAN/LGA,https://www.airbnb.com/rooms/43806992,Queens,Ditmars Steinway,Private room,Private room in home,Individual,monthly,67.35,84.02,19.76,0.2352,35.1,Low,-16.67,-0.1984,Below model benchmark (review price),57.8
45830845,Individual,monthly,Manhattan | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,251,121,100.0,240.0,219.5,-20.5,hangers; bed_linens; iron; microwave; cooking_basics; dedicated_workspace; heating,7,Cozy  studio in a brownstone,https://www.airbnb.com/rooms/45830845,Manhattan,Gramercy,Entire home/apt,Entire rental unit,Individual,monthly,165.4,193.74,44.34,0.2289,49.6,Low,-28.34,-0.1463,Below model benchmark (review price),67.2
45834849,Small-Multi,short_stay,Queens | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,225,147,100.0,38.0,255.0,217.0,iron; shampoo,2,Home away from Home,https://www.airbnb.com/rooms/45834849,Queens,East Elmhurst,Private room,Private room in home,Small-Multi,short_stay,239.0,142.39,39.5,0.2774,49.2,Low,96.61,0.6785,Above model benchmark (review price),67.0
45847112,Enterprise,monthly,Manhattan | Entire home/apt | medium | monthly | Enterprise,host_tier_exact_cohort,381,184,100.0,60.0,159.7,99.7,hangers; hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; self_check_in,8,407 West 51st-2 bedroom apartment,https://www.airbnb.com/rooms/45847112,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Enterprise,monthly,191.0,183.6,40.82,0.2223,81.1,High,7.4,0.0403,Within 10% of model benchmark,87.7
45850493,Small-Multi,monthly,Brooklyn | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,281,93,100.0,240.0,209.0,-31.0,wifi,1,Private Room in Brooklyn,https://www.airbnb.com/rooms/45850493,Brooklyn,East Flatbush,Private room,Private room in home,Small-Multi,monthly,52.57,57.86,13.21,0.2284,51.6,Low,-5.29,-0.0915,Within 10% of model benchmark,68.5
43831018,Individual,short_stay,Brooklyn | Entire home/apt | large | short_stay | Individual,host_tier_exact_cohort,68,48,100.0,255.0,255.0,0.0,fire_extinguisher,1,Full 1200 sq ft floor in Park Slope Brownstone,https://www.airbnb.com/rooms/43831018,Brooklyn,Park Slope,Entire home/apt,Entire home,Individual,short_stay,718.0,742.71,211.75,0.2851,34.4,Low,-24.71,-0.0333,Within 10% of model benchmark,57.4
45860553,Individual,monthly,Brooklyn | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,298,130,100.0,120.0,222.7,102.7,bed_linens; iron; dedicated_workspace; shampoo,4,The Pacific Studio in Brooklyn (King Size Bed),https://www.airbnb.com/rooms/45860553,Brooklyn,Crown Heights,Entire home/apt,Entire serviced apartment,Individual,monthly,79.87,144.6,34.68,0.2399,30.1,Low,-64.73,-0.4476,Below model benchmark (review price),54.6
45894474,Mid-Multi,monthly,Brooklyn | Private room | small | monthly | Mid-Multi,host_tier_exact_cohort,246,138,100.0,60.0,169.9,109.9,smoke_alarm; hot_water; hangers; hair_dryer; iron; essentials; dishes_and_silverware; dedicated_workspace; self_check_in; fire_extinguisher,10,Amazing Room Renovation 2020,https://www.airbnb.com/rooms/45894474,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Mid-Multi,monthly,58.11,79.05,17.69,0.2238,71.2,Medium,-20.94,-0.2649,Below model benchmark (review price),81.3
45896593,Individual,monthly,Brooklyn | Entire home/apt | medium | monthly | Individual,host_tier_exact_cohort,278,125,100.0,60.0,216.4,156.4,dedicated_workspace; shampoo; self_check_in,3,Legends Palace,https://www.airbnb.com/rooms/45896593,Brooklyn,Brownsville,Entire home/apt,Entire rental unit,Individual,monthly,142.23,136.79,32.22,0.2355,34.7,Low,5.44,0.0398,Within 10% of model benchmark,57.6
45907342,Mid-Multi,monthly,Brooklyn | Private room | small | monthly | Mid-Multi,host_tier_exact_cohort,246,138,100.0,60.0,169.9,109.9,hair_dryer; iron; dishes_and_silverware; dedicated_workspace; self_check_in; fire_extinguisher,6,"Modern Room, close to G train",https://www.airbnb.com/rooms/45907342,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Mid-Multi,monthly,58.11,52.52,11.76,0.2238,71.2,Medium,5.59,0.1065,Above model benchmark (review price),81.3
45548124,Small-Multi,monthly,Brooklyn | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,281,94,100.0,60.0,209.3,149.3,kitchen; bed_linens; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; fire_extinguisher,8,Brooklyn College Beauty Perfect Location,https://www.airbnb.com/rooms/45548124,Brooklyn,Flatbush,Private room,Private room in home,Small-Multi,monthly,42.17,55.98,12.93,0.2309,43.4,Low,-13.81,-0.2467,Below model benchmark (review price),63.2
45578986,Enterprise,monthly,Manhattan | Entire home/apt | medium | monthly | Enterprise,host_tier_exact_cohort,381,183,100.0,180.0,159.6,-20.4,hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace,7,165 East 89-Furnished Alcove Studio,https://www.airbnb.com/rooms/45578986,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,132.77,198.62,44.08,0.2219,86.2,High,-65.85,-0.3315,Below model benchmark (review price),91.0
43848101,Small-Multi,monthly,Queens | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,167,57,100.0,240.0,213.4,-26.6,smoke_alarm; carbon_monoxide_alarm; dishes_and_silverware; microwave; refrigerator; cooking_basics; shampoo,7,Cozy room near Manhattan - only for a female guest,https://www.airbnb.com/rooms/43848101,Queens,Sunnyside,Private room,Private room in home,Small-Multi,monthly,76.7,72.14,16.73,0.2319,40.9,Low,4.56,0.0633,Within 10% of model benchmark,61.6
43856156,Individual,short_stay,Queens | Private room | small | short_stay | Individual,host_tier_exact_cohort,215,132,100.0,255.0,255.0,0.0,refrigerator; dedicated_workspace,2,Beautiful One Bedroom Apartment,https://www.airbnb.com/rooms/43856156,Queens,St. Albans,Private room,Private room in rental unit,Individual,short_stay,143.0,202.17,56.89,0.2814,41.4,Low,-59.17,-0.2927,Below model benchmark (review price),61.9
43860696,Small-Multi,short_stay,Brooklyn | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,276,184,100.0,243.0,255.0,12.0,hot_water; bed_linens; hair_dryer; microwave; refrigerator; cooking_basics; dedicated_workspace; self_check_in; fire_extinguisher,9,Beautiful room in boutique house (Brooklyn),https://www.airbnb.com/rooms/43860696,Brooklyn,Crown Heights,Private room,Private room in rental unit,Small-Multi,short_stay,111.84,166.41,45.05,0.2707,74.7,Medium,-54.57,-0.3279,Below model benchmark (review price),83.6
45909943,Small-Multi,short_stay,Manhattan | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,230,107,100.0,255.0,255.0,0.0,iron; essentials; dedicated_workspace,3,Private Room in the Heart of East Village!,https://www.airbnb.com/rooms/45909943,Manhattan,East Village,Private room,Private room in rental unit,Small-Multi,short_stay,273.88,271.15,75.28,0.2776,48.1,Low,2.73,0.0101,Within 10% of model benchmark,66.3
45927831,Small-Multi,monthly,Queens | Entire home/apt | small | monthly | Small-Multi,host_tier_exact_cohort,58,20,100.0,60.0,202.5,142.5,dedicated_workspace; shampoo,2,Long Term: Courtyard Cottage near JFK/LGA /LIRR,https://www.airbnb.com/rooms/45927831,Queens,St. Albans,Entire home/apt,Entire home,Small-Multi,monthly,94.51,102.95,24.74,0.2404,29.6,Low,-8.44,-0.082,Within 10% of model benchmark,54.2
43869863,Small-Multi,short_stay,Queens | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,225,147,100.0,64.0,255.0,191.0,refrigerator; air_conditioning,2,TwistedVintageNY Beach vinyl HotTub  JFK surf,https://www.airbnb.com/rooms/43869863,Queens,Rockaway Beach,Private room,Private room in home,Small-Multi,short_stay,222.53,264.64,79.39,0.3,24.3,Low,-42.11,-0.1591,Below model benchmark (review price),50.8
45933728,Small-Multi,short_stay,Brooklyn | Entire home/apt | large | short_stay | Small-Multi,host_tier_exact_cohort,55,39,100.0,255.0,255.0,0.0,(none),0,Brooklyn is Awesome.  2 bedroom apartment,https://www.airbnb.com/rooms/45933728,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,Small-Multi,short_stay,411.0,349.86,93.77,0.268,82.3,High,61.14,0.1748,Above model benchmark (review price),88.5
45942213,Enterprise,monthly,Queens | Private room | small | monthly | Enterprise,host_tier_exact_cohort,144,48,100.0,60.0,214.1,154.1,(none),0,"Room in 4BR/1.5BA, 4 min> 7 train 52 St, Woodside",https://www.airbnb.com/rooms/45942213,Queens,Woodside,Private room,Private room in rental unit,Enterprise,monthly,66.1,71.08,16.31,0.2295,47.3,Low,-4.98,-0.0701,Within 10% of model benchmark,65.7
45952953,Mid-Multi,monthly,Brooklyn | Private room | small | monthly | Mid-Multi,host_tier_exact_cohort,246,138,100.0,60.0,169.9,109.9,hot_water; bed_linens; hair_dryer; iron; dishes_and_silverware; microwave; refrigerator; cooking_basics; self_check_in; fire_extinguisher,10,Private Bedroom in Brooklyn Renovation 2020,https://www.airbnb.com/rooms/45952953,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Mid-Multi,monthly,75.55,79.49,17.79,0.2238,71.2,Medium,-3.94,-0.0496,Within 10% of model benchmark,81.3
45591853,Enterprise,short_stay,Manhattan | Entire home/apt | small | short_stay | Enterprise,host_tier_exact_cohort,86,29,100.0,154.0,248.6,94.6,bed_linens; refrigerator; self_check_in,3,138 Bowery- Suite w. Living Room Space,https://www.airbnb.com/rooms/45591853,Manhattan,Lower East Side,Entire home/apt,Room in aparthotel,Enterprise,short_stay,319.6,395.79,112.86,0.2852,34.2,Low,-76.19,-0.1925,Below model benchmark (review price),57.2
45595551,Enterprise,monthly,Manhattan | Entire home/apt | small | monthly | Enterprise,host_tier_exact_cohort,553,237,100.0,180.0,214.1,34.1,air_conditioning,1,UPPER EAST SIDE STUDIO NEAR CENTRAL PARK.,https://www.airbnb.com/rooms/45595551,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,210.3,205.23,45.56,0.222,84.5,High,5.07,0.0247,Within 10% of model benchmark,89.9
45595732,Enterprise,short_stay,Manhattan | Entire home/apt | small | short_stay | Enterprise,host_tier_exact_cohort,86,29,100.0,166.0,248.6,82.6,bed_linens; refrigerator; self_check_in,3,138 Bowery spacious modern studio,https://www.airbnb.com/rooms/45595732,Manhattan,Little Italy,Entire home/apt,Room in aparthotel,Enterprise,short_stay,314.0,385.58,115.89,0.3006,24.2,Low,-71.58,-0.1856,Below model benchmark (review price),50.7
45595993,Enterprise,short_stay,Manhattan | Entire home/apt | small | short_stay | Enterprise,host_tier_exact_cohort,86,29,100.0,115.0,248.6,133.6,bed_linens; self_check_in,2,138 Bowery-Studio Suite w. Dining Area,https://www.airbnb.com/rooms/45595993,Manhattan,Lower East Side,Entire home/apt,Room in aparthotel,Enterprise,short_stay,319.53,434.09,123.79,0.2852,34.2,Low,-114.56,-0.2639,Below model benchmark (review price),57.2
45616727,Small-Multi,short_stay,Brooklyn | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,276,183,100.0,255.0,255.0,0.0,carbon_monoxide_alarm; kitchen; fire_extinguisher,3,Backyard Studio (Private) Williamsburg,https://www.airbnb.com/rooms/45616727,Brooklyn,Williamsburg,Private room,Private room in rental unit,Small-Multi,short_stay,95.86,185.57,50.55,0.2724,68.0,Medium,-89.71,-0.4834,Below model benchmark (review price),79.2
45623054,Individual,short_stay,Brooklyn | Private room | small | short_stay | Individual,host_tier_exact_cohort,432,264,100.0,255.0,255.0,0.0,kitchen; cooking_basics,2,"Crown Heights Chic, Spacious & Centrally Located!",https://www.airbnb.com/rooms/45623054,Brooklyn,Crown Heights,Private room,Private room in townhouse,Individual,short_stay,297.33,231.03,63.09,0.2731,65.5,Medium,66.3,0.287,Above model benchmark (review price),77.6
45634265,Individual,short_stay,Brooklyn | Entire home/apt | small | short_stay | Individual,host_tier_exact_cohort,115,88,100.0,255.0,255.0,0.0,carbon_monoxide_alarm,1,Charming Cobble Hill/Brooklyn Heights Apartment,https://www.airbnb.com/rooms/45634265,Brooklyn,Cobble Hill,Entire home/apt,Entire rental unit,Individual,short_stay,312.68,304.87,95.11,0.312,21.3,Low,7.81,0.0256,Within 10% of model benchmark,48.8
