listing_id,listing_name,listing_url,borough,neighborhood,room_type,max_guests,host_tier,segment,split_80_20,cv_fold,actual_price_usd,predicted_fair_price_log_ols_oof_usd,residual_actual_minus_predicted_usd,residual_pct_of_predicted,pricing_signal
2539,11 Min to Manhattan • Prospect Park • Fast WiFi,https://www.airbnb.com/rooms/2539,Brooklyn,Kensington,Private room,2,Small-Multi,Brooklyn | Private room | small,test_20,1,113.97,158.1,-44.13,-0.2791,Below model benchmark
44505444,11th Street Studio,https://www.airbnb.com/rooms/44505444,Manhattan,East Village,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,3,182.53,312.09,-129.56,-0.4151,Below model benchmark
44506417,Elegant Guest Room w/Private bathroom,https://www.airbnb.com/rooms/44506417,Brooklyn,Bergen Beach,Private room,2,Individual,Brooklyn | Private room | small,train_80,2,217.0,143.74,73.26,0.5096,Above model benchmark
44521574,Garden-View In Artsy N Williamsburg Home,https://www.airbnb.com/rooms/44521574,Brooklyn,Williamsburg,Private room,1,Mid-Multi,Brooklyn | Private room | small,train_80,3,97.71,123.25,-25.54,-0.2072,Below model benchmark
44521731,Williamsburg Sanctuary | Steps From Bedford Av,https://www.airbnb.com/rooms/44521731,Brooklyn,Williamsburg,Private room,1,Mid-Multi,Brooklyn | Private room | small,train_80,4,86.13,127.24,-41.11,-0.3231,Below model benchmark
45164113,Designer W Village/Soho Studio | Newly Renovated,https://www.airbnb.com/rooms/45164113,Manhattan,West Village,Entire home/apt,2,Small-Multi,Manhattan | Entire home/apt | small,train_80,3,219.75,201.95,17.8,0.0881,Above model benchmark
45176673,433 West 53-Furnished Studio in Midtown West,https://www.airbnb.com/rooms/45176673,Manhattan,Hell's Kitchen,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,4,160.4,184.77,-24.37,-0.1319,Below model benchmark
45192635,Historic Harlem Duplex with Heritage Charm,https://www.airbnb.com/rooms/45192635,Manhattan,Harlem,Entire home/apt,4,Individual,Manhattan | Entire home/apt | medium,train_80,4,276.57,464.71,-188.14,-0.4048,Below model benchmark
45205118,CUTE & COZY one bedroom Apt. minutes from JFK!,https://www.airbnb.com/rooms/45205118,Brooklyn,East New York,Entire home/apt,4,Individual,Brooklyn | Entire home/apt | medium,train_80,4,84.17,236.26,-152.09,-0.6437,Below model benchmark
44531911,Private 2 Bed in Historic Brownstone,https://www.airbnb.com/rooms/44531911,Manhattan,East Harlem,Entire home/apt,4,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,4,166.3,229.78,-63.48,-0.2763,Below model benchmark
44558113,The Kips • Vibe 8642,https://www.airbnb.com/rooms/44558113,Manhattan,Kips Bay,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,4,196.35,242.94,-46.59,-0.1918,Below model benchmark
44562723,Room in 3BR1.5BA Apt 7 min Jackson Hts (7EFMR),https://www.airbnb.com/rooms/44562723,Queens,Woodside,Private room,1,Enterprise,Queens | Private room | small,train_80,3,73.13,77.91,-4.78,-0.0614,Below model benchmark
43656521,In the heart of the West Village Apt Lrg 1-bedroom,https://www.airbnb.com/rooms/43656521,Manhattan,West Village,Entire home/apt,1,Individual,Manhattan | Entire home/apt | small,train_80,2,255.23,229.77,25.46,0.1108,Above model benchmark
43667745,Rosemary - Private 3 BDRM,https://www.airbnb.com/rooms/43667745,Brooklyn,Bedford-Stuyvesant,Entire home/apt,5,Small-Multi,Brooklyn | Entire home/apt | large,test_20,1,382.3,361.22,21.08,0.0584,Above model benchmark
44575875,Spacious 3BR with Washer/Dryer - Central Park West,https://www.airbnb.com/rooms/44575875,Manhattan,Upper West Side,Entire home/apt,5,Enterprise,Manhattan | Entire home/apt | large,train_80,4,299.63,419.15,-119.52,-0.2851,Below model benchmark
44594337,A+ Location Superior Studio with 3 Beds,https://www.airbnb.com/rooms/44594337,Manhattan,Midtown,Entire home/apt,6,Enterprise,Manhattan | Entire home/apt | large,train_80,3,209.0,390.68,-181.68,-0.465,Below model benchmark
45253125,Bright and spacious Brooklyn 1 bedroom apartment,https://www.airbnb.com/rooms/45253125,Brooklyn,Flatlands,Entire home/apt,3,Individual,Brooklyn | Entire home/apt | medium,train_80,5,91.86,229.05,-137.19,-0.5989,Below model benchmark
45261830,A+ Location Studio Apartment (Loft Beds Pod),https://www.airbnb.com/rooms/45261830,Manhattan,Midtown,Entire home/apt,4,Enterprise,Manhattan | Entire home/apt | medium,train_80,4,189.0,304.75,-115.75,-0.3798,Below model benchmark
45261941,Midtown Manhattan Studio – Walk to Times Square,https://www.airbnb.com/rooms/45261941,Manhattan,Midtown,Entire home/apt,6,Enterprise,Manhattan | Entire home/apt | large,train_80,3,199.0,400.92,-201.92,-0.5036,Below model benchmark
45268111,Private Entry Luxury 2 BR Home with Outdoor Space,https://www.airbnb.com/rooms/45268111,Bronx,Morris Heights,Private room,4,Small-Multi,Bronx | Private room | medium,train_80,2,369.86,167.33,202.53,1.2103,Above model benchmark
43669374,Midtown Studio near Times Sq & Koreatown,https://www.airbnb.com/rooms/43669374,Manhattan,Midtown,Entire home/apt,8,Enterprise,Manhattan | Entire home/apt | large,train_80,4,179.0,789.9,-610.9,-0.7734,Below model benchmark
43686536,Fantastic! NYC Bright and spacious private-balcony,https://www.airbnb.com/rooms/43686536,Queens,Astoria,Entire home/apt,4,Individual,Queens | Entire home/apt | medium,train_80,4,121.45,271.25,-149.8,-0.5523,Below model benchmark
45277537,433 West 53-Two Bedroom apartment,https://www.airbnb.com/rooms/45277537,Manhattan,Hell's Kitchen,Entire home/apt,4,Enterprise,Manhattan | Entire home/apt | medium,test_20,1,210.2,269.69,-59.49,-0.2206,Below model benchmark
44609950,Roommate Share in Beautiful Duplex - (A&C train),https://www.airbnb.com/rooms/44609950,Brooklyn,Bedford-Stuyvesant,Private room,1,Individual,Brooklyn | Private room | small,train_80,5,60.7,122.2,-61.5,-0.5033,Below model benchmark
44631766,Cozy UES studio near  Mount Sinai (30 days MIN),https://www.airbnb.com/rooms/44631766,Manhattan,Upper East Side,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,4,129.52,171.92,-42.4,-0.2466,Below model benchmark
44642468,"Wait. This the Bronx? Coastal Escape, 20 mi to NYC",https://www.airbnb.com/rooms/44642468,Bronx,City Island,Entire home/apt,4,Individual,Bronx | Entire home/apt | medium,train_80,2,128.83,160.55,-31.72,-0.1976,Below model benchmark
43688142,K-Town Next to Times Sq 7 /Dyson Airwrap Available,https://www.airbnb.com/rooms/43688142,Manhattan,Midtown,Entire home/apt,4,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,3,292.14,262.45,29.69,0.1131,Above model benchmark
43701555,Rare Upper East Side Furnished Studio w/ Balcony,https://www.airbnb.com/rooms/43701555,Manhattan,Upper East Side,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,test_20,1,207.8,246.18,-38.38,-0.1559,Below model benchmark
45287978,Sunny Harlem 2BR • King Bed • 3-min to Subway,https://www.airbnb.com/rooms/45287978,Manhattan,Harlem,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,5,144.93,185.32,-40.39,-0.218,Below model benchmark
45303002,Large Guest Room w Exposed Brick -Bedstuy,https://www.airbnb.com/rooms/45303002,Brooklyn,Bedford-Stuyvesant,Private room,1,Individual,Brooklyn | Private room | small,test_20,1,86.63,157.75,-71.12,-0.4509,Below model benchmark
45330395,433 West 53-Cozy Studio,https://www.airbnb.com/rooms/45330395,Manhattan,Hell's Kitchen,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,5,143.83,184.3,-40.47,-0.2196,Below model benchmark
43703359,A+ Location Deluxe Studio(4 beds) #2,https://www.airbnb.com/rooms/43703359,Manhattan,Midtown,Entire home/apt,7,Enterprise,Manhattan | Entire home/apt | large,train_80,2,349.0,443.49,-94.49,-0.2131,Below model benchmark
43714286,"1 Bedroom, 0.5 Bath in Vibrant BK Neighborhood!",https://www.airbnb.com/rooms/43714286,Brooklyn,Bedford-Stuyvesant,Private room,2,Small-Multi,Brooklyn | Private room | small,train_80,2,44.97,105.38,-60.41,-0.5733,Below model benchmark
43716972,Luxury 1-Bedroom Deluxe Suite @ Wyndham Midtown 45,https://www.airbnb.com/rooms/43716972,Manhattan,Midtown,Entire home/apt,4,Small-Multi,Manhattan | Entire home/apt | medium,test_20,1,410.0,348.52,61.48,0.1764,Above model benchmark
44659585,"Sunny, Convenient, Safe & Quiet 3-bedroom apt",https://www.airbnb.com/rooms/44659585,Brooklyn,Bensonhurst,Entire home/apt,5,Small-Multi,Brooklyn | Entire home/apt | large,test_20,1,142.7,289.94,-147.24,-0.5078,Below model benchmark
43731306,A+ Location Comfort Stay Studio 3 beds #2,https://www.airbnb.com/rooms/43731306,Manhattan,Midtown,Entire home/apt,6,Enterprise,Manhattan | Entire home/apt | large,train_80,4,373.0,446.37,-73.37,-0.1644,Below model benchmark
45393851,Bright Studio Apartment,https://www.airbnb.com/rooms/45393851,Manhattan,Little Italy,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,3,165.93,287.86,-121.93,-0.4236,Below model benchmark
45398984,433 West 53-Furnished Cozy Apartment,https://www.airbnb.com/rooms/45398984,Manhattan,Hell's Kitchen,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,test_20,1,138.3,184.84,-46.54,-0.2518,Below model benchmark
45418350,433 West 53-Cozy Studio,https://www.airbnb.com/rooms/45418350,Manhattan,Hell's Kitchen,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,2,138.3,199.91,-61.61,-0.3082,Below model benchmark
43742522,1 HOUR FROM FIFA Cozy Room Near JFK,https://www.airbnb.com/rooms/43742522,Queens,South Ozone Park,Private room,2,Small-Multi,Queens | Private room | small,train_80,3,132.0,98.73,33.27,0.337,Above model benchmark
44699042,"Newly renovated, clean apt on tree lined block!",https://www.airbnb.com/rooms/44699042,Queens,Ridgewood,Entire home/apt,2,Individual,Queens | Entire home/apt | small,test_20,1,66.16,169.62,-103.46,-0.61,Below model benchmark
44722548,One Bedroom Apartment minutes from JFK and LGA,https://www.airbnb.com/rooms/44722548,Queens,Ozone Park,Entire home/apt,2,Mid-Multi,Queens | Entire home/apt | small,test_20,1,88.63,122.58,-33.95,-0.277,Below model benchmark
44748353,138 Bowery-Spacious King Suite,https://www.airbnb.com/rooms/44748353,Manhattan,Nolita,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,5,342.35,195.57,146.78,0.7506,Above model benchmark
44749512,138 Bowery-Spacious King Suite,https://www.airbnb.com/rooms/44749512,Manhattan,Lower East Side,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,4,342.35,204.33,138.02,0.6755,Above model benchmark
44798876,Unique & beautiful design! Skylights-Washer/dryer,https://www.airbnb.com/rooms/44798876,Brooklyn,Crown Heights,Private room,1,Small-Multi,Brooklyn | Private room | small,train_80,5,72.42,109.43,-37.01,-0.3382,Below model benchmark
44802224,Unique & beautiful design! Skylights-Washer/dryer,https://www.airbnb.com/rooms/44802224,Brooklyn,Crown Heights,Private room,1,Small-Multi,Brooklyn | Private room | small,train_80,4,73.66,111.26,-37.6,-0.338,Below model benchmark
45440460,Brooklyn Dreamscapes Guest Room,https://www.airbnb.com/rooms/45440460,Brooklyn,Crown Heights,Private room,1,Individual,Brooklyn | Private room | small,test_20,1,66.9,136.83,-69.93,-0.5111,Below model benchmark
45448589,Garden condo w patio in New York artistic Bushwick,https://www.airbnb.com/rooms/45448589,Brooklyn,Bushwick,Entire home/apt,2,Small-Multi,Brooklyn | Entire home/apt | small,test_20,1,164.5,157.07,7.43,0.0473,Above model benchmark
43749311,Brooklyn Sunny Studio,https://www.airbnb.com/rooms/43749311,Brooklyn,Bedford-Stuyvesant,Entire home/apt,3,Individual,Brooklyn | Entire home/apt | medium,train_80,3,120.07,128.23,-8.16,-0.0636,Below model benchmark
45466241,Nice and comfortable furnished studio apartment,https://www.airbnb.com/rooms/45466241,Manhattan,Upper East Side,Entire home/apt,2,Mid-Multi,Manhattan | Entire home/apt | small,train_80,3,118.0,142.84,-24.84,-0.1739,Below model benchmark
45479645,Beautifully renovated and well furnished 2BR,https://www.airbnb.com/rooms/45479645,Manhattan,Washington Heights,Entire home/apt,3,Enterprise,Manhattan | Entire home/apt | medium,test_20,1,110.47,241.13,-130.66,-0.5419,Below model benchmark
45480607,Newly renovated apartment in the heart of Bed-Stuy,https://www.airbnb.com/rooms/45480607,Brooklyn,Bedford-Stuyvesant,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,train_80,4,179.75,250.97,-71.22,-0.2838,Below model benchmark
45457047,433 West 53-Cozy Studio in a Brand New Building,https://www.airbnb.com/rooms/45457047,Manhattan,Hell's Kitchen,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,5,154.87,196.21,-41.34,-0.2107,Below model benchmark
45463342,The Lexy VIII • Vibe 8645,https://www.airbnb.com/rooms/45463342,Manhattan,Kips Bay,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,3,211.89,249.93,-38.04,-0.1522,Below model benchmark
45773573,Artsy Studio for music lovers @UES Whiteglove Bld,https://www.airbnb.com/rooms/45773573,Manhattan,Upper East Side,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,2,181.95,273.54,-91.59,-0.3348,Below model benchmark
45783672,"Gorgeous, Renovated Garden Apt with Parking",https://www.airbnb.com/rooms/45783672,Brooklyn,East Flatbush,Entire home/apt,3,Individual,Brooklyn | Entire home/apt | medium,train_80,2,130.6,245.55,-114.95,-0.4681,Below model benchmark
45483048,433 West 53-Furnished Studio in Midtown West,https://www.airbnb.com/rooms/45483048,Manhattan,Hell's Kitchen,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,test_20,1,138.3,186.34,-48.04,-0.2578,Below model benchmark
43785452,"Modern Condo Next To Domino Park, City Views",https://www.airbnb.com/rooms/43785452,Brooklyn,Williamsburg,Entire home/apt,5,Individual,Brooklyn | Entire home/apt | large,train_80,5,452.7,450.52,2.18,0.0048,Above model benchmark
45503836,"Eve’s home away, close to JFK&UBS Arena",https://www.airbnb.com/rooms/45503836,Queens,Cambria Heights,Entire home/apt,2,Small-Multi,Queens | Entire home/apt | small,train_80,2,77.4,133.24,-55.84,-0.4191,Below model benchmark
45505206,Bright & Modern Live/Work Stay in West Bed Stuy,https://www.airbnb.com/rooms/45505206,Brooklyn,Bedford-Stuyvesant,Entire home/apt,3,Small-Multi,Brooklyn | Entire home/apt | medium,train_80,4,211.13,207.5,3.63,0.0175,Above model benchmark
45527090,Comfy Quiet Retreat: 1 BR & 1 Pvt Bathroom,https://www.airbnb.com/rooms/45527090,Brooklyn,South Slope,Private room,2,Individual,Brooklyn | Private room | small,train_80,5,349.5,219.64,129.86,0.5913,Above model benchmark
45527936,Modern guest suite near subway & JFK,https://www.airbnb.com/rooms/45527936,Brooklyn,East New York,Private room,2,Individual,Brooklyn | Private room | small,train_80,5,177.0,128.28,48.72,0.3798,Above model benchmark
45530370,Superior Double Room with City View,https://www.airbnb.com/rooms/45530370,Manhattan,Financial District,Private room,4,Mid-Multi,Manhattan | Private room | medium,train_80,5,407.0,310.55,96.45,0.3106,Above model benchmark
45797302,"Room in 3BR/1.5BA, 6min Roosevelt Ave Jackson Hts",https://www.airbnb.com/rooms/45797302,Queens,Woodside,Private room,1,Enterprise,Queens | Private room | small,train_80,4,57.57,96.18,-38.61,-0.4014,Below model benchmark
45809231,Economy Pied-à-terre,https://www.airbnb.com/rooms/45809231,Queens,Astoria,Private room,2,Individual,Queens | Private room | small,test_20,1,144.93,203.6,-58.67,-0.2882,Below model benchmark
45813469,"Modern 1BR, Rockaway Beach w/Parking/W&D/Wi-Fi",https://www.airbnb.com/rooms/45813469,Queens,Belle Harbor,Entire home/apt,3,Individual,Queens | Entire home/apt | medium,train_80,2,192.19,194.2,-2.01,-0.0104,Below model benchmark
45815060,"Great big room in Brooklyn, big space",https://www.airbnb.com/rooms/45815060,Brooklyn,Cypress Hills,Private room,3,Mid-Multi,Brooklyn | Private room | medium,train_80,5,49.8,78.07,-28.27,-0.3621,Below model benchmark
43806992,BEAUTIFUL COLONIAL BEDROOM CLOSE TO MANHATTAN/LGA,https://www.airbnb.com/rooms/43806992,Queens,Ditmars Steinway,Private room,1,Individual,Queens | Private room | small,test_20,1,67.35,162.18,-94.83,-0.5847,Below model benchmark
45830845,Cozy  studio in a brownstone,https://www.airbnb.com/rooms/45830845,Manhattan,Gramercy,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,5,165.4,323.65,-158.25,-0.489,Below model benchmark
45834849,Home away from Home,https://www.airbnb.com/rooms/45834849,Queens,East Elmhurst,Private room,2,Small-Multi,Queens | Private room | small,train_80,5,239.0,107.97,131.03,1.2135,Above model benchmark
45847112,407 West 51st-2 bedroom apartment,https://www.airbnb.com/rooms/45847112,Manhattan,Hell's Kitchen,Entire home/apt,3,Enterprise,Manhattan | Entire home/apt | medium,train_80,4,191.0,224.3,-33.3,-0.1484,Below model benchmark
45850493,Private Room in Brooklyn,https://www.airbnb.com/rooms/45850493,Brooklyn,East Flatbush,Private room,1,Small-Multi,Brooklyn | Private room | small,train_80,3,52.57,127.32,-74.75,-0.5871,Below model benchmark
43831018,Full 1200 sq ft floor in Park Slope Brownstone,https://www.airbnb.com/rooms/43831018,Brooklyn,Park Slope,Entire home/apt,5,Individual,Brooklyn | Entire home/apt | large,train_80,4,718.0,429.23,288.77,0.6728,Above model benchmark
45860553,The Pacific Studio in Brooklyn (King Size Bed),https://www.airbnb.com/rooms/45860553,Brooklyn,Crown Heights,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,train_80,2,79.87,154.83,-74.96,-0.4841,Below model benchmark
45894474,Amazing Room Renovation 2020,https://www.airbnb.com/rooms/45894474,Brooklyn,Bedford-Stuyvesant,Private room,1,Mid-Multi,Brooklyn | Private room | small,train_80,4,58.11,101.47,-43.36,-0.4273,Below model benchmark
45896593,Legends Palace,https://www.airbnb.com/rooms/45896593,Brooklyn,Brownsville,Entire home/apt,4,Individual,Brooklyn | Entire home/apt | medium,train_80,2,142.23,257.36,-115.13,-0.4473,Below model benchmark
45907342,"Modern Room, close to G train",https://www.airbnb.com/rooms/45907342,Brooklyn,Bedford-Stuyvesant,Private room,1,Mid-Multi,Brooklyn | Private room | small,train_80,3,58.11,56.32,1.79,0.0318,Above model benchmark
45548124,Brooklyn College Beauty Perfect Location,https://www.airbnb.com/rooms/45548124,Brooklyn,Flatbush,Private room,1,Small-Multi,Brooklyn | Private room | small,train_80,2,42.17,143.27,-101.1,-0.7057,Below model benchmark
45578986,165 East 89-Furnished Alcove Studio,https://www.airbnb.com/rooms/45578986,Manhattan,Upper East Side,Entire home/apt,3,Enterprise,Manhattan | Entire home/apt | medium,train_80,2,132.77,217.13,-84.36,-0.3885,Below model benchmark
43848101,Cozy room near Manhattan - only for a female guest,https://www.airbnb.com/rooms/43848101,Queens,Sunnyside,Private room,1,Small-Multi,Queens | Private room | small,train_80,3,76.7,97.54,-20.84,-0.2137,Below model benchmark
